Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
23813,0.44,Premium,G,SI1,61.0,60.0,4.93,4.88,2.99,990
24038,0.44,Premium,E,VS2,60.4,59.0,4.93,4.9,2.97,1073
4928,0.75,Premium,E,SI1,62.8,56.0,5.78,5.75,3.62,2698
24375,0.72,Premium,G,VS1,62.3,61.0,5.73,5.66,3.55,2646
9505,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2310
20149,1.01,Premium,F,VS2,63.0,58.0,6.4,6.34,4.01,6165
21376,0.39,Very Good,F,VS1,62.0,56.0,4.72,4.64,2.9,971
18057,1.06,Very Good,H,VS1,61.9,58.0,6.57,6.49,4.04,5627
8919,0.72,Ideal,F,SI1,62.3,56.0,5.77,5.79,3.6,3004
21651,1.19,Premium,I,VS2,59.3,59.0,6.98,6.88,4.11,4591
22598,2.05,Premium,H,SI2,62.5,58.0,8.12,8.08,5.06,16431
2176,0.3,Ideal,H,VVS2,61.6,55.0,4.34,4.3,2.66,776
6622,0.72,Ideal,F,SI2,61.2,54.0,5.81,5.86,3.57,2422
1335,0.4,Ideal,F,I1,63.3,60.0,4.68,4.64,2.95,630
2998,0.46,Fair,I,VS2,66.8,55.0,4.82,4.77,3.2,855
11777,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1250
4082,0.42,Very Good,E,VS2,61.9,59.0,4.75,4.81,2.96,958
12104,1.22,Premium,J,SI2,62.6,59.0,6.79,4.24,3.76,3156
6577,0.91,Ideal,I,VS2,62.2,56.0,6.22,6.18,3.86,3751
35,0.35,Very Good,D,VS1,59.9,56.0,4.61,4.64,2.77,846
10754,1.13,Ideal,G,SI2,62.9,54.0,6.72,6.67,4.21,5164
22084,0.5,Fair,E,SI1,65.1,58.0,5.04,4.94,3.25,1114
4892,1.73,Very Good,I,SI1,60.9,59.0,7.71,7.68,4.69,11554
12323,0.53,Very Good,G,SI2,60.9,55.0,5.26,5.29,3.21,1092
20165,1.07,Premium,E,VS1,59.7,61.0,6.69,6.64,3.98,8015
4782,0.7,Good,F,VVS2,63.1,58.0,5.6,5.66,3.55,2721
9441,0.7,Premium,F,VS2,58.7,61.0,5.8,5.72,3.38,2842
18507,0.52,Premium,E,VS2,60.3,60.0,5.21,5.17,3.13,1815
13411,1.03,Very Good,F,SI2,61.8,59.0,6.43,6.48,3.99,4414
22677,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,1676
95,0.5,Very Good,E,VVS2,60.9,59.0,5.07,5.11,3.1,2003
396,0.91,Ideal,H,SI1,62.0,56.0,6.19,6.22,3.85,4337
18083,1.23,Ideal,J,VS2,61.5,57.0,6.9,6.95,4.26,5217
22497,0.51,Good,G,VS2,63.9,56.0,5.1,5.07,3.25,1443
10723,0.42,Very Good,F,SI1,60.6,61.0,4.83,4.87,2.94,722
12270,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,641
1199,0.9,Ideal,F,SI1,,56.0,6.13,6.16,3.84,4054
20575,0.42,Ideal,F,SI1,60.6,57.0,4.84,4.9,2.95,773
25025,1.01,Good,D,SI1,61.8,60.0,6.35,6.37,3.93,5443
12741,0.41,Ideal,F,SI2,61.6,54.0,4.78,4.8,2.95,612
2463,0.5,Ideal,D,SI1,62.6,57.0,5.1,5.06,3.18,1654
16593,0.43,Ideal,H,SI1,60.7,54.0,4.96,4.92,3.0,891
1268,0.74,Ideal,E,VS2,61.7,56.0,5.81,5.86,3.6,3374
2485,1.26,Ideal,G,VS2,60.8,55.0,7.02,7.04,4.28,9399
873,0.58,Ideal,E,VS2,60.9,59.0,5.36,5.44,3.29,1698
13290,0.31,Ideal,D,SI2,61.3,56.0,4.41,4.36,2.69,593
20545,1.0,Good,F,SI1,64.9,57.0,6.25,6.32,4.08,4844
26936,1.51,Premium,H,SI2,60.2,59.0,7.43,7.33,4.44,8598
5442,1.02,Very Good,F,SI1,60.2,58.0,6.49,6.54,3.92,6195
17320,1.01,Good,F,SI1,63.6,58.0,6.37,6.31,4.03,4989
20840,1.51,Very Good,I,SI2,60.6,60.2,7.32,7.37,4.45,7441
18896,0.43,Premium,G,SI1,60.4,58.0,4.9,4.87,2.95,968
19195,0.71,Very Good,G,SI1,61.7,59.0,5.72,5.78,3.55,2448
18837,1.26,Premium,D,SI1,59.5,59.0,7.13,7.06,4.22,7903
24527,0.31,Good,E,SI1,63.1,55.0,4.33,4.36,2.74,544
23864,1.02,Very Good,I,VS2,,59.0,6.57,6.62,3.91,4762
25969,0.32,Premium,G,IF,62.0,60.0,4.37,4.41,2.72,954
18692,1.0,Fair,G,I1,67.3,57.0,6.26,6.12,4.18,1954
53,0.78,Premium,F,SI1,62.4,58.0,5.83,5.8,3.63,2777
6402,0.33,Ideal,F,VS1,61.2,57.0,4.46,4.49,2.74,738
15736,0.71,Very Good,I,SI1,61.5,58.0,5.67,5.72,3.5,2141
1929,0.91,Premium,G,SI2,60.1,62.0,6.24,6.2,3.73,3047
9539,0.9,Very Good,I,VS1,63.3,59.0,6.1,6.06,3.85,3580
22329,0.76,Ideal,E,SI1,61.7,57.0,5.88,5.85,3.62,2814
13617,1.2,Ideal,H,VS1,62.1,57.0,6.77,6.82,4.22,7869
12537,0.57,Good,D,SI1,62.2,64.0,5.29,5.23,3.27,1847
12868,0.25,Ideal,H,VVS1,60.2,56.0,4.1,4.11,2.47,525
7330,0.42,Ideal,H,IF,61.9,56.0,4.81,4.79,2.97,1273
9263,0.71,Very Good,J,VS1,62.4,58.0,5.67,5.7,3.55,2061
3531,1.51,Premium,I,SI1,61.8,60.0,7.23,7.3,4.49,7989
20042,1.07,Premium,G,VS1,61.4,56.0,6.65,6.61,4.07,6076
23240,0.42,Premium,E,VS1,62.2,59.0,4.76,4.79,2.97,1105
22519,0.42,Ideal,G,VVS1,61.1,56.0,4.87,4.82,2.96,1235
21797,1.01,Very Good,E,SI1,62.9,60.0,6.35,6.43,4.02,5499
9552,0.9,Good,E,SI1,63.8,61.0,6.08,6.05,3.87,3332
11569,0.53,Good,E,SI2,63.4,56.0,5.16,5.18,3.28,1141
16476,0.54,Ideal,F,SI1,61.2,56.0,5.23,5.29,3.22,1307
19044,0.44,Ideal,H,IF,61.9,54.0,4.9,4.95,3.05,1177
18020,0.52,Ideal,H,VS1,62.0,55.4,5.16,5.21,3.21,1575
20949,1.1,Very Good,I,VS2,61.8,58.0,6.59,6.62,4.08,5524
8715,1.0,Ideal,D,SI1,62.5,55.0,6.42,6.34,3.99,6664
23834,1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,5656
7251,1.01,Ideal,F,SI1,62.3,58.0,6.35,6.42,3.98,5646
7374,0.41,Premium,F,VS1,60.7,56.0,4.82,4.77,2.91,1076
7745,0.51,Ideal,E,SI1,61.4,56.0,5.14,5.16,3.16,1732
5381,1.02,Premium,G,VS2,61.5,59.0,6.44,6.41,3.95,6416
8364,1.16,Fair,G,SI1,65.9,55.0,6.54,6.51,4.3,4612
23406,0.36,Ideal,D,SI1,62.0,54.0,4.58,4.61,2.85,626
24972,0.91,Very Good,J,VS2,62.6,55.0,6.17,6.19,3.87,3299
16849,2.09,Very Good,F,SI2,61.3,59.0,8.19,8.33,5.06,18509
19387,1.1,Ideal,F,SI1,61.4,55.0,6.65,6.68,4.09,6146
23322,0.72,Premium,G,SI1,61.3,56.0,5.79,5.76,3.54,2316
1429,0.31,Premium,E,VS1,61.0,60.0,4.37,4.35,2.66,816
9804,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1273
20951,0.35,Ideal,E,VS1,61.6,55.1,4.54,4.58,2.81,771
1700,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,651
1123,0.55,Very Good,F,VS2,62.5,56.0,5.23,5.27,3.28,1625
3368,0.36,Ideal,D,VVS2,62.0,54.0,4.57,4.63,2.85,1033
15467,0.7,Very Good,F,SI2,61.2,57.0,5.67,5.74,3.49,2100
12758,1.01,Very Good,G,SI1,62.0,63.0,6.34,6.25,3.9,3137
14166,0.51,Ideal,D,VS2,61.2,55.0,5.18,5.16,3.16,1882
6058,0.5,Premium,E,SI2,61.7,58.0,5.12,5.06,3.14,1240
21346,1.17,Premium,F,SI2,59.6,60.0,6.88,6.85,4.09,4324
12733,1.22,Fair,G,SI2,64.7,61.0,6.75,6.68,4.34,3763
3770,1.01,Good,D,SI1,63.9,61.0,6.31,6.28,4.02,5147
10077,0.34,Very Good,I,VVS2,61.3,57.0,4.49,4.52,2.76,596
2594,1.0,Good,G,SI1,57.2,59.0,6.66,6.62,3.8,4758
26637,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7371
19776,0.57,Ideal,G,VS1,59.3,57.0,5.42,5.45,3.23,1942
10424,0.3,Premium,G,VVS2,61.3,57.0,4.33,4.29,2.64,878
15767,0.55,Ideal,H,SI1,61.4,56.0,5.28,5.31,3.25,1584
6295,1.0,Premium,G,VS2,63.0,58.0,6.4,6.33,4.01,6048
19492,0.6,Ideal,E,VS2,62.3,53.8,5.41,5.45,3.38,2137
21145,0.3,Premium,G,SI1,60.1,62.0,4.37,4.35,2.62,574
26469,0.38,Very Good,I,VS2,61.7,56.0,4.65,4.68,2.88,680
26800,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,6695
26041,1.5,Ideal,F,VS2,60.2,57.0,7.43,7.39,4.46,13653
15137,1.06,Ideal,G,SI2,62.3,55.0,6.54,6.49,4.06,3936
4617,0.53,Ideal,F,VS1,61.8,56.0,5.22,5.2,3.22,1908
16242,1.22,Ideal,H,VS2,61.9,55.0,6.88,6.83,4.24,4914
7850,0.32,Premium,G,SI1,62.5,58.0,4.43,4.4,2.76,612
20908,2.01,Premium,I,VS2,59.5,60.0,8.26,8.21,4.9,13003
19208,0.33,Premium,I,VVS1,61.9,60.0,4.44,4.41,2.74,780
20936,0.41,Ideal,G,IF,62.4,54.0,4.74,4.78,2.97,1367
3742,0.35,Premium,D,SI1,60.9,58.0,4.55,4.52,2.76,827
3254,0.77,Good,F,SI1,64.2,52.0,5.81,5.77,3.72,2789
14480,0.6,Premium,F,SI2,58.9,59.0,5.55,5.52,3.26,1378
7971,0.67,Very Good,D,SI1,60.2,60.0,5.61,5.68,3.4,2007
9777,0.91,Premium,D,SI2,61.5,56.0,6.27,6.22,3.84,4051
5295,0.55,Ideal,F,VS1,62.3,53.0,5.28,5.31,3.3,1754
20074,2.01,Fair,H,SI2,65.8,63.0,7.77,7.68,5.08,13587
23370,0.42,Very Good,F,VS1,59.9,61.0,4.84,4.88,2.91,1031
10883,1.6,Very Good,F,SI2,60.5,60.0,7.52,7.55,4.56,8377
1730,1.52,Premium,G,VS2,62.6,55.0,7.39,7.28,4.59,12958
15585,0.35,Very Good,G,VVS2,62.4,56.0,4.47,4.53,2.81,798
10751,0.71,Ideal,G,VS2,60.6,56.0,5.76,5.8,3.5,2911
17730,1.26,Ideal,H,VS1,,57.0,6.97,7.03,4.27,8959
11,0.32,Ideal,E,VS2,61.6,56.0,4.4,4.43,2.72,637
6515,0.56,Ideal,D,VS2,61.1,56.0,5.3,5.33,3.25,1963
17830,0.51,Ideal,D,SI1,60.7,56.0,5.18,5.2,3.15,1884
4196,2.03,Premium,I,SI1,61.2,58.0,8.21,8.16,5.01,16787
13026,0.31,Very Good,E,SI1,63.5,57.0,4.32,4.28,2.73,698
9221,0.87,Fair,I,VS2,57.3,59.0,6.29,6.44,3.65,3166
10846,1.2,Good,I,VS1,61.7,62.0,6.65,6.74,4.13,5818
8223,2.01,Premium,I,VS2,60.5,60.0,8.15,8.17,4.94,16626
8441,1.18,Premium,H,SI2,58.7,60.0,7.01,6.93,4.09,4956
8006,0.32,Ideal,D,VS1,61.5,56.0,4.41,4.43,2.72,862
7205,1.34,Ideal,G,VS2,61.9,56.0,7.1,7.05,4.38,9401
3943,0.7,Good,E,SI1,63.8,57.0,5.59,5.63,3.58,2569
16080,0.4,Very Good,G,SI1,62.8,60.0,4.66,4.7,2.94,702
25643,0.33,Ideal,E,VVS2,61.0,54.0,4.52,4.49,2.75,950
26947,0.9,Very Good,D,SI2,60.3,63.0,6.22,6.12,3.72,3473
14680,1.01,Good,G,SI1,63.7,60.0,6.28,6.32,4.01,5021
18422,1.01,Premium,H,SI2,60.9,59.0,6.42,6.35,3.89,3394
3134,0.3,Ideal,F,SI1,61.4,55.0,4.31,4.34,2.65,550
15318,0.3,Premium,D,VVS2,60.7,59.0,4.33,4.34,2.63,741
24290,0.4,Ideal,G,VVS1,61.5,57.0,4.74,4.79,2.93,1059
15384,1.54,Ideal,H,SI2,60.9,56.4,7.43,7.45,4.53,9452
6294,1.71,Very Good,I,VS2,63.4,59.0,7.53,7.45,4.75,11389
9740,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,1024
8899,0.58,Fair,F,I1,66.3,55.0,5.18,5.1,3.41,893
8851,0.3,Ideal,I,VS1,61.0,58.0,4.3,4.33,2.63,491
9584,0.32,Ideal,I,VVS1,62.2,53.0,4.42,4.45,2.76,575
11542,0.74,Premium,F,VS2,,58.0,5.77,5.72,3.58,2560
12751,1.03,Ideal,E,SI1,62.0,55.0,6.46,6.5,4.02,5411
1392,0.51,Very Good,H,VS2,,57.0,5.22,5.25,3.13,1251
22936,0.42,Premium,G,VS2,60.6,59.0,4.85,4.78,2.92,1087
5398,0.51,Very Good,E,SI1,61.2,61.0,5.13,5.16,3.15,1304
2564,1.1,Ideal,I,SI2,62.6,55.0,6.57,6.6,4.13,4624
23857,0.42,Ideal,G,VS2,60.8,57.0,4.82,4.85,2.94,847
1882,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,9659
24592,0.31,Premium,E,VS2,58.6,58.0,4.46,4.42,2.6,639
6936,1.57,Premium,I,SI2,60.9,58.0,7.53,7.51,4.58,7484
19850,0.52,Very Good,I,VVS1,,58.0,5.13,5.1,3.23,1577
12709,0.72,Good,D,VS1,63.3,55.0,5.69,5.75,3.62,3570
11157,0.32,Very Good,F,VS1,62.2,55.0,4.37,4.39,2.72,616
21208,1.5,Very Good,H,SI2,63.1,57.0,7.16,7.27,4.55,7495
22395,1.58,Very Good,G,SI2,60.0,53.0,7.59,7.64,4.57,9037
25090,0.7,Ideal,E,SI2,61.0,56.0,5.78,5.72,3.51,2376
15920,0.31,Ideal,D,VVS1,62.3,54.0,4.36,4.4,2.73,949
18596,0.9,Good,E,SI1,63.9,57.0,6.05,6.1,3.88,4463
23580,0.5,Ideal,H,SI1,62.2,57.0,5.07,5.09,3.16,1140
8293,0.5,Very Good,G,VS1,61.3,58.0,5.03,5.09,3.1,1592
20041,1.0,Premium,F,SI1,61.9,60.0,6.39,6.34,3.94,5645
24260,0.5,Good,F,VS2,60.9,60.4,5.13,5.2,3.14,1565
17322,0.76,Ideal,E,VS1,62.1,57.0,5.82,5.87,3.63,2947
7716,1.0,Ideal,F,SI2,61.2,57.0,6.39,6.48,3.94,4372
9310,1.51,Ideal,D,VS2,62.1,58.0,7.32,7.34,4.55,15821
939,0.31,Premium,E,SI1,,60.0,4.42,4.36,2.6,698
101,1.02,Fair,J,SI1,66.8,55.0,6.25,6.18,4.15,3027
18498,0.52,Premium,I,SI1,62.5,59.0,5.12,5.06,3.18,1073
19558,0.73,Fair,H,I1,66.2,56.0,5.62,5.46,3.69,1104
2691,0.34,Ideal,F,VS2,62.1,56.0,4.51,4.47,2.79,880
6168,0.55,Premium,E,SI1,62.4,57.6,5.23,5.28,3.27,1630
996,1.5,Fair,H,SI2,59.3,58.0,7.31,7.37,4.35,7098
20430,0.41,Good,J,IF,63.5,54.0,4.7,4.75,3.0,827
7723,0.43,Very Good,E,VS2,62.8,56.0,4.79,4.86,3.03,981
7989,1.64,Very Good,F,SI2,63.2,57.0,7.56,7.47,4.75,8357
22270,1.09,Ideal,G,VVS2,61.2,57.0,6.62,6.66,4.06,8295
14737,1.71,Premium,I,VS2,61.5,58.0,7.74,7.54,4.7,9116
4426,1.53,Ideal,D,SI1,61.2,56.0,7.48,7.45,4.57,13714
601,0.59,Very Good,G,SI1,63.0,57.0,5.35,5.38,3.38,1412
338,1.25,Premium,J,SI2,61.5,57.0,7.0,6.93,4.28,4690
20077,0.9,Premium,I,SI2,60.6,60.0,6.28,6.23,3.79,2948
25548,0.5,Very Good,F,VVS2,61.0,61.0,5.09,5.11,3.11,2013
4757,0.35,Premium,J,VS1,62.4,58.0,5.67,5.64,3.53,949
8544,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5494
1767,0.4,Premium,D,VS2,61.7,59.0,4.73,4.76,2.93,982
9074,1.51,Good,D,SI2,61.7,65.0,7.31,7.38,4.53,7384
2301,1.21,Premium,I,SI1,61.7,56.0,6.87,6.82,4.22,6098
26811,1.01,Ideal,G,VS2,63.0,57.0,6.42,6.35,4.02,6027
25085,0.77,Premium,H,SI1,60.7,58.0,5.95,5.91,3.6,2369
2041,0.73,Very Good,E,VVS2,63.4,58.0,5.68,5.7,3.61,3511
21708,0.7,Premium,F,SI1,61.8,59.0,5.76,5.67,3.53,2268
19787,1.23,Premium,I,SI2,62.5,60.0,6.82,6.75,4.24,5269
9381,0.32,Premium,G,VVS2,61.7,59.0,4.41,4.37,2.71,936
10272,0.51,Ideal,D,VS2,60.5,56.0,5.2,5.21,3.15,1644
18048,0.58,Very Good,H,SI1,62.4,55.0,5.32,5.36,3.33,1262
5728,0.71,Ideal,D,SI1,61.5,56.0,5.7,5.75,3.52,2719
15918,0.78,Very Good,E,VS2,61.7,58.0,5.9,5.93,3.65,3334
282,2.11,Premium,E,SI2,62.4,61.0,8.19,8.1,5.08,18034
25026,1.01,Very Good,D,SI1,61.8,58.0,6.33,6.38,3.93,5812
19992,1.53,Ideal,I,SI2,62.4,58.0,7.31,7.37,4.58,7678
9151,1.2,Premium,H,SI2,62.1,57.0,6.84,6.69,4.21,3965
24575,1.57,Ideal,J,VS1,62.1,54.0,7.46,7.49,4.64,9683
11449,0.39,Ideal,D,VS1,61.9,57.0,4.71,4.69,2.91,1170
10645,0.3,Ideal,F,VS1,61.2,57.0,4.32,4.34,2.65,621
23900,1.59,Good,F,SI1,63.6,57.0,7.39,7.43,4.71,11716
22358,1.2,Very Good,H,SI2,62.0,58.0,6.76,6.91,4.24,5280
24289,1.51,Very Good,E,VS2,60.8,60.0,7.3,7.36,4.46,14338
12360,1.58,Ideal,I,SI1,62.3,55.0,7.42,7.49,4.64,9457
4589,0.41,Very Good,F,VS1,60.7,56.0,4.77,4.82,2.91,1007
9027,0.5,Very Good,F,VS2,60.8,61.0,5.04,5.09,3.08,1357
8032,1.06,Premium,F,VS2,61.8,60.0,6.58,6.53,4.05,6673
14992,0.71,Very Good,E,VS1,,60.0,5.65,5.71,3.53,3192
20255,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1263
21742,1.52,Premium,J,VS1,62.2,59.0,7.32,7.38,4.57,8426
16561,0.3,Ideal,I,SI1,62.3,56.0,4.35,4.32,2.7,506
21935,1.0,Good,H,VS1,60.1,62.0,6.38,6.47,3.86,5743
12019,1.54,Ideal,F,VS1,60.5,56.0,7.52,7.49,4.54,17949
20376,0.24,Premium,H,VVS1,61.2,58.0,3.96,4.01,2.44,432
11674,0.41,Good,H,VVS1,62.6,62.0,4.7,4.76,2.96,892
12468,0.83,Ideal,G,SI2,62.4,54.0,6.01,6.08,3.77,2751
21081,0.8,Ideal,G,SI2,61.6,56.0,5.97,6.01,3.69,2856
25059,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,13047
24081,1.5,Premium,H,VS2,62.2,58.0,7.27,7.36,4.55,10291
25503,1.73,Premium,H,SI1,61.8,57.0,7.77,7.64,4.76,12931
2434,0.3,Very Good,H,VS1,62.0,58.0,4.24,4.28,2.64,526
13407,0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,692
14836,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,7723
19226,0.5,Premium,F,SI1,61.0,60.0,5.11,5.08,3.11,1286
4983,0.71,Ideal,E,SI1,61.3,55.0,5.77,5.72,3.52,2817
12681,0.7,Good,H,SI1,63.7,59.0,5.53,5.59,3.54,2218
22170,0.23,Very Good,E,VVS2,,63.0,3.98,4.05,2.37,485
1471,1.01,Good,D,SI2,63.6,61.0,6.35,6.33,4.03,3959
18728,0.53,Ideal,E,VS2,62.0,56.0,5.29,5.2,3.25,1956
23296,0.99,Fair,H,VS2,71.6,57.0,5.94,5.8,4.2,3593
25415,1.02,Premium,F,SI2,61.1,62.0,6.54,6.49,3.98,4057
20304,1.5,Good,G,VS2,63.7,57.0,7.29,7.25,4.63,10669
7182,0.54,Ideal,E,VS2,61.6,56.0,5.24,5.28,3.24,1774
24110,1.01,Premium,H,VS2,60.6,60.0,6.51,6.49,3.94,5260
22636,1.5,Very Good,J,VVS2,62.9,58.0,7.25,7.31,4.58,8622
5872,1.34,Ideal,H,VS2,60.2,56.0,7.23,7.18,4.34,7429
25468,1.23,Very Good,H,SI1,60.3,58.0,6.93,6.96,4.19,6997
4024,0.76,Ideal,F,SI2,61.1,55.0,5.9,5.94,3.62,2469
8493,1.03,Premium,H,VS1,62.5,59.0,6.47,6.43,4.03,5624
70,0.32,Premium,J,SI1,62.2,59.0,4.37,4.41,2.73,365
17972,2.03,Very Good,I,SI2,62.2,54.0,8.11,8.15,5.06,14239
3722,0.9,Very Good,F,SI1,63.4,58.0,6.09,6.12,3.87,3950
22233,1.38,Ideal,J,SI2,61.0,56.0,7.22,7.26,4.42,5765
7479,0.44,Very Good,E,VS1,59.7,59.0,4.94,5.01,2.97,1090
6706,0.4,Ideal,D,SI1,61.8,55.0,4.78,4.74,2.94,990
8935,1.7,Very Good,F,I1,63.1,56.0,7.62,7.51,4.78,5998
12,1.1,Premium,D,SI1,60.7,55.0,6.74,6.71,4.08,6468
12268,0.35,Premium,E,VS1,60.8,58.0,4.55,4.58,2.78,829
2032,0.74,Ideal,E,VS2,59.5,57.0,5.92,5.94,3.53,3189
22658,1.08,Good,G,SI2,63.2,57.0,6.5,6.54,4.12,4241
5674,1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,4955
21328,0.33,Ideal,I,VVS2,62.4,56.0,4.43,4.41,2.76,743
25398,1.71,Ideal,J,VS1,61.6,57.0,7.67,7.62,4.71,10821
1472,1.04,Ideal,I,VS2,61.8,55.0,6.5,6.54,4.03,5242
15999,0.3,Premium,E,SI1,61.3,60.0,4.27,4.31,2.63,526
1485,0.38,Ideal,E,SI2,61.5,55.0,4.69,4.72,2.89,603
16282,0.41,Ideal,D,VS2,61.6,55.0,4.74,4.77,2.93,1007
12682,0.51,Very Good,H,VVS1,63.2,57.0,5.06,5.1,3.21,1744
6401,0.77,Ideal,D,SI2,62.1,56.0,5.83,5.89,3.64,2896
12131,2.03,Very Good,E,SI2,63.1,56.0,8.01,7.99,5.05,14646
22959,1.02,Premium,F,SI1,60.1,60.0,6.58,6.53,3.94,5686
12623,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,3790
12923,0.7,Premium,E,SI1,62.0,60.0,5.72,5.67,3.53,2444
2340,1.03,Ideal,D,SI1,62.2,56.0,6.48,6.45,4.02,6299
20372,0.43,Premium,F,VS1,62.2,61.0,4.83,4.75,2.98,1129
1291,0.3,Ideal,G,VS1,59.9,56.0,4.41,4.37,2.63,776
3737,1.0,Very Good,D,VS2,59.8,60.0,6.46,6.49,3.87,7281
17424,0.57,Very Good,I,SI1,61.1,61.0,5.34,5.37,3.27,1151
22382,0.4,Ideal,G,SI1,60.1,56.0,4.8,4.85,2.9,1084
23789,0.5,Premium,E,SI1,62.4,58.0,5.06,5.01,3.14,1155
6558,0.63,Premium,E,VS2,62.4,59.0,5.5,5.46,3.42,2344
7732,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5171
22731,0.77,Ideal,I,VVS2,62.1,55.0,5.85,5.9,3.65,2598
586,0.42,Ideal,H,SI1,61.7,55.0,4.84,4.85,2.99,885
1760,1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,3908
530,1.22,Premium,E,SI2,60.5,60.0,6.93,6.89,4.18,4974
17028,0.43,Very Good,G,VS2,61.0,56.0,4.87,4.89,2.98,844
19443,1.7,Good,H,SI1,64.1,58.0,7.54,7.51,4.83,9158
7937,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,1356
19545,1.51,Very Good,I,SI2,63.1,60.0,7.19,7.13,4.52,6819
26946,1.31,Premium,I,VS2,61.9,59.0,7.02,6.98,4.33,6323
21507,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,15877
5930,1.26,Ideal,J,VS1,62.2,58.0,6.88,6.92,4.29,6332
20484,0.32,Ideal,G,VVS2,62.4,56.0,4.42,4.4,2.75,936
22687,1.05,Ideal,G,VS1,62.5,56.0,6.48,6.54,4.07,7037
10330,1.23,Ideal,H,I1,61.6,55.0,6.92,6.87,4.25,3168
11783,0.53,Good,D,SI1,63.8,56.0,5.16,5.12,3.28,1636
26642,0.54,Premium,H,VVS2,60.6,60.0,5.31,5.29,3.21,1786
11054,0.4,Good,F,SI1,63.6,57.0,4.67,4.7,2.98,737
13655,0.42,Premium,D,SI2,62.0,59.0,4.83,4.78,2.98,862
11308,1.21,Premium,F,SI1,61.6,59.0,6.82,6.79,4.19,7257
1018,0.9,Very Good,D,SI1,63.4,53.0,6.1,6.17,3.89,4187
22945,0.37,Good,E,VS1,62.8,65.0,4.51,4.54,2.84,889
9016,1.18,Ideal,I,VS1,62.6,55.3,6.73,6.79,4.24,6541
423,0.9,Ideal,G,SI2,,56.0,6.14,6.19,3.85,3500
12718,0.32,Very Good,H,VVS1,61.7,56.0,4.4,4.43,2.72,672
12566,1.09,Ideal,D,SI1,62.7,56.0,6.55,6.59,4.12,6133
6225,1.02,Good,H,SI1,63.9,55.0,6.4,6.37,4.08,4558
19355,1.12,Premium,H,SI1,61.6,59.0,6.67,6.63,4.1,5363
18030,1.0,Very Good,F,SI1,59.4,60.0,6.47,6.52,3.86,4961
6637,0.29,Ideal,D,VVS2,62.8,56.0,4.23,4.3,2.68,664
20502,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2378
17909,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,3007
14002,0.53,Good,E,VS2,64.0,55.0,5.11,5.14,3.28,1607
13833,0.34,Premium,D,VS2,60.4,60.0,4.51,4.56,2.74,805
13511,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1744
11039,0.4,Premium,J,VS1,63.0,58.0,4.7,4.66,2.95,810
22566,0.3,Very Good,F,VS2,62.8,58.0,4.25,4.28,2.68,605
11488,0.32,Ideal,G,VS2,61.8,57.0,4.4,4.37,2.71,720
16166,0.34,Very Good,D,SI1,62.0,59.0,4.42,4.48,2.76,626
12813,0.57,Premium,G,VS1,60.2,57.0,5.42,5.37,3.25,1819
20749,0.26,Very Good,D,VS1,60.0,56.0,4.15,4.18,2.5,425
7044,0.5,Premium,E,SI2,60.1,60.0,5.13,5.05,3.06,1262
3039,1.0,Good,G,VVS1,63.8,60.0,6.35,6.31,4.04,7134
3282,0.9,Ideal,F,SI1,60.7,57.0,6.21,6.25,3.78,4401
277,0.51,Very Good,G,VVS2,61.7,58.0,5.13,5.18,3.18,1875
15786,0.7,Fair,H,VS2,64.9,56.0,5.49,5.51,3.57,1981
14384,0.38,Ideal,I,VVS2,62.0,55.0,4.64,4.69,2.89,721
12840,0.33,Premium,G,VS1,62.8,58.0,4.41,4.38,2.76,854
1922,0.42,Premium,F,VVS2,61.7,59.0,4.82,4.78,2.96,1221
